FID,RMSTRAFFIC,ST_RT_NO,CTY_CODE,DISTRICT_N,JURIS,SEG_BGN,OFFSET_BGN,SEG_END,OFFSET_END,SEG_PT_BGN,SEG_PT_END,SEG_LNGTH_,SEQ_NO,CUR_AADT,ADTT_CUR,TRK_PCT,WKDY_TRK_C,ADLR_TRK_C,ADLF_TRK_C,BASE_YR_CL,BASE_ADT,ADTT_BASE,WKDY_TRK_B,ADLR_TRK_B,ADLF_TRK_B,BASE_ADT_Y,DLY_VMT,DLY_TRK_VM,K_FACTOR,D_FACTOR,T_FACTOR,VOL_CNT_KE,VOL_CNT_DA,RAW_CNT_HI,TRAFF_PATT,DUR_CLS_CN,TYPE_OF_CN,DIR_IND,MSLINK,MAPID,NLF_ID,SIDE_IND,NLF_CNTL_B,NLF_CNTL_E,CUM_OFFSET,CUM_OFFS_1,RECORD_UPD,GIS_UPDATE,GIS_GEOMET,GPID,GEOMETRY_L
22911,02005001910845019114661,0050,2,11,1,191,845,191,1466,1910845,1911466,621.0,2,6817,355,5,454,182,145,2019,6817,355,454,182,145,2019,804,42,8,56,5,02005002101351,20190827,2019259,03,24,2,W,167726,102278,73322,2,845,1466.0,34756.0,35377.0,20191222,2019-12-22,2019-07-21,29331,248.02722889999998
22971,02403100600000007000001,4031,2,11,1,60,0,70,0,600000,700000,2688.0,2,4821,289,6,370,105,92,2019,4821,289,370,105,92,2019,2454,147,11,55,3,02403100300470,20190320,2019138,05,24,3,B,0,102278,615,1,8106,10794.0,8106.0,10794.0,20191110,2019-11-10,2019-07-21,622319,1080.281889
22983,02406400300000004000001,4064,2,11,1,30,0,40,0,300000,400000,1676.0,2,8517,426,5,545,265,204,2019,8517,426,545,265,204,2019,2700,135,11,55,3,02406400301000,20190320,2019138,05,24,3,B,0,102278,653,1,6744,8420.0,6744.0,8420.0,20190526,2019-05-26,2019-07-21,622321,682.6148296
23001,02206700100000003035401,2067,2,11,1,10,0,30,3540,100000,303540,8563.0,1,3112,156,5,200,99,76,2019,3112,156,200,99,76,2019,5048,253,11,55,3,02206700200000,20190814,2019259,05,24,3,B,48187,102278,368,1,0,8563.0,0.0,8563.0,20190922,2019-09-22,2019-07-21,29817,3422.5475119999996
23060,02310900100000003000001,3109,2,11,1,10,0,30,0,100000,300000,4790.0,1,10338,399,4,511,299,219,2019,10338,399,511,299,219,2019,9377,362,10,55,2,02310900101576,20190521,2019183,03,6,1,N,113407,102278,564,1,0,4790.0,0.0,4790.0,20190714,2019-07-14,2019-07-21,30331,1937.500945
23064,02H04000100000003009505,H040,2,11,5,10,0,30,950,100000,300950,4064.0,1,2142,21,1,27,14,11,2019,2142,21,27,14,11,2019,1649,16,11,62,1,02H04000200001,20191113,2019344,05,24,3,B,2630,102278,12764,1,0,4064.0,0.0,4064.0,20191215,2019-12-15,2019-07-21,30567,1642.706234
23126,02304801600000018000001,3048,2,11,1,160,0,180,0,1600000,1800000,6059.0,5,3345,134,4,172,110,81,2019,3345,134,172,110,81,2019,3840,154,11,55,2,02304801700000,20190827,2019259,05,24,3,B,48421,102278,487,1,22694,28753.0,25105.0,31164.0,20190922,2019-09-22,2019-07-21,31081,2425.0248260000003
23151,02H47700200000003015845,H477,2,11,5,20,0,30,1584,200000,301584,5280.0,2,7809,234,3,300,149,114,2019,7809,234,300,149,114,2019,7809,234,11,55,2,02H47700200001,20190708,2019210,05,24,3,B,108193,102278,12949,1,5121,10401.0,5121.0,10401.0,20190811,2019-08-11,2019-07-21,30808,2072.3134059999998
23161,02401101900000022000001,4011,2,11,1,190,0,220,0,1900000,2200000,6504.0,10,6663,466,7,596,534,353,2019,6663,466,596,534,353,2019,8209,574,11,55,4,02401102001679,20190912,2019317,05,24,3,B,48660,102278,590,1,42755,49259.0,42755.0,49259.0,20191117,2019-11-17,2019-08-28,31128,2601.233929
23199,02101500100000003000001,1015,2,11,1,10,0,30,0,100000,300000,2391.0,1,4832,338,7,433,456,316,2019,4832,338,433,456,316,2019,2189,153,11,55,4,02101500200242,20190820,2019259,05,24,3,B,0,102278,254,1,0,2391.0,0.0,2391.0,20190922,2019-09-22,2019-09-22,632715,959.1187248
23200,02101500300000003002701,1015,2,11,1,30,0,30,270,300000,300270,270.0,2,2416,169,7,217,228,158,2019,2416,169,217,228,158,2019,123,9,11,55,4,02101500200242,20190820,2019259,05,24,3,N,0,102278,254,1,2391,2661.0,2391.0,2661.0,20190922,2019-09-22,2019-09-22,632716,109.1818654
23265,02088501200000014000001,0885,2,11,1,120,0,140,0,1200000,1400000,2152.0,8,25260,2650,10,3392,2876,1984,2019,25260,2650,3392,2876,1984,2019,10306,1081,7,61,9,02088501201500,20190710,2019207,05,24,2,B,47755,102278,213,1,27172,29324.0,27172.0,29324.0,20190804,2019-08-04,2019-07-21,30611,865.2707928
23325,02001905200000053031101,0019,2,11,1,520,0,530,3110,5200000,5303110,5731.0,10,6193,457,7,585,213,172,2019,6193,457,585,213,172,2019,6719,496,8,54,7,02001905300200,20191016,2019345,05,24,2,N,47223,102278,71102,1,43434,49165.0,104730.0,110461.0,20191215,2019-12-15,2019-08-28,31074,2301.0848899999996
23331,02088502000000020004451,0885,2,11,1,200,0,200,445,2000000,2000445,445.0,12,11714,649,6,830,513,373,2019,11714,649,830,513,373,2019,984,55,7,60,4,02088501901000,20191009,2019317,03,24,2,N,47760,102278,213,1,42045,42490.0,42045.0,42490.0,20191117,2019-11-17,2019-07-21,29610,177.01100590000001
23369,02091000100000002000001,0910,2,11,1,10,0,20,0,100000,200000,1377.0,1,11148,444,4,568,236,186,2019,11148,444,568,236,186,2019,2910,116,8,53,3,02091000100500,20191024,2019306,05,24,2,E,47782,102278,220,1,0,1377.0,0.0,1377.0,20191105,2019-11-05,2019-11-05,31071,567.37538
23410,02H15200200000003042245,H152,2,11,5,20,0,30,4224,200000,304224,4646.0,2,7438,311,4,398,80,78,2019,7438,311,398,80,78,2019,6545,274,9,59,6,02H15200300001,20190925,2019344,05,24,2,B,2757,102278,12823,1,1689,6335.0,1689.0,6335.0,20191215,2019-12-15,2019-07-21,29750,1891.411891
23473,02400600100000001024911,4006,2,11,1,10,0,10,2491,100000,102491,2491.0,1,3564,178,5,228,107,83,2019,3564,178,228,107,83,2019,1682,84,11,55,3,02400600101225,20190904,2019273,05,24,3,B,48634,102278,583,1,0,2491.0,0.0,2491.0,20191006,2019-10-06,2019-07-21,30222,992.188953
23478,02102500500000006000001,1025,2,11,1,50,0,60,0,500000,600000,3661.0,3,1020,55,5,70,22,19,2019,1020,55,70,22,19,2019,707,38,9,51,9,02102500500700,20190821,2019256,05,24,2,B,47950,102278,269,1,12420,16081.0,12420.0,16081.0,20190915,2019-09-15,2019-07-21,30021,1480.790815
23499,02205801400000018000001,2058,2,11,1,140,0,180,0,1400000,1800000,9554.0,1,4654,419,9,536,137,122,2019,4654,419,536,137,122,2019,8419,758,11,55,5,02205801600000,20190815,2019248,05,24,3,B,48167,102278,358,1,0,9554.0,27101.0,36655.0,20190908,2019-09-08,2019-07-21,30182,3832.508128
23523,02101500300270003400001,1015,2,11,1,30,270,34,0,300270,340000,1575.0,3,2896,87,3,112,71,52,2019,2896,87,112,71,52,2019,863,26,11,55,2,02101500341265,20190820,2019259,05,24,3,N,0,102278,254,1,2661,4236.0,2661.0,4236.0,20190922,2019-09-22,2019-09-22,632717,634.5176746000001
23525,02101500340000004000001,1015,2,11,1,34,0,40,0,340000,400000,1767.0,4,5792,174,3,223,141,103,2019,5792,174,223,141,103,2019,1940,58,11,55,2,02101500341265,20190820,2019259,05,24,3,B,0,102278,254,1,4236,6003.0,4236.0,6003.0,20190922,2019-09-22,2019-09-22,632719,713.8534232999999
23619,02102200100000004000001,1022,2,11,1,10,0,40,0,100000,400000,8377.0,1,5419,325,6,416,455,291,2019,5419,325,416,455,291,2019,8600,516,11,65,3,02102200200100,20190828,2019250,05,24,3,B,47941,102278,266,1,0,8377.0,0.0,8377.0,20190908,2019-09-08,2019-07-21,32964,3362.138951
23629,02014800100000004021201,0148,2,11,1,10,0,40,2120,100000,402120,8742.0,1,11971,755,6,966,749,531,2019,11971,755,966,749,531,2019,19824,1250,8,58,5,02014800300592,20190801,2019228,03,24,2,B,47592,102278,186,1,0,8742.0,0.0,8742.0,20190818,2019-08-18,2019-07-21,33139,3503.9984979999995
23716,02301400100000002000001,3014,2,11,1,10,0,20,0,100000,200000,3371.0,1,3775,227,6,291,306,196,2019,3775,227,291,306,196,2019,2408,145,11,55,3,02301400101710,20190723,2019232,05,24,3,B,48344,102278,443,1,0,3371.0,0.0,3371.0,20190825,2019-08-25,2019-07-21,33752,1353.623583
23726,02091000301140006000001,0910,2,11,1,30,1140,60,0,301140,600000,6915.0,3,15422,726,5,929,883,617,2019,15422,726,929,883,617,2019,20203,951,8,52,5,02091000401700,20191024,2019345,05,24,2,B,47785,102278,220,1,4859,11774.0,4859.0,11774.0,20191215,2019-12-15,2019-07-21,33165,2761.877431
23828,02207200100000002032541,2072,2,11,1,10,0,20,3254,100000,203254,6090.0,1,136,7,5,9,3,2,2019,136,7,9,3,2,2019,157,8,11,55,3,02207200200000,20191008,2019340,05,24,3,B,48194,102278,374,1,0,6090.0,0.0,6090.0,20191208,2019-12-08,2019-07-21,33906,2474.380469
23859,02209800100000001016701,2098,2,11,1,10,0,10,1670,100000,101670,1670.0,1,3934,79,2,101,27,23,2019,3934,79,101,27,23,2019,1243,25,11,55,1,02209800100760,20191030,2019326,05,24,3,B,48243,102278,398,1,0,1670.0,0.0,1670.0,20191124,2019-11-24,2019-07-21,33910,677.2878562999999
23874,02305200100000003017351,3052,2,11,1,10,0,30,1735,100000,301735,8453.0,1,2239,67,3,86,27,23,2019,2239,67,86,27,23,2019,3585,107,11,55,2,02305200300116,20190716,2019214,05,24,3,B,48441,102278,495,1,0,8453.0,0.0,8453.0,20190811,2019-08-11,2019-07-21,33595,3384.69086
23954,02205400200000003000001,2054,2,11,1,20,0,30,0,200000,300000,1377.0,2,5548,167,3,213,103,79,2019,5548,167,213,103,79,2019,1448,44,11,55,2,02205400500744,20191008,2019345,05,24,3,E,48155,102278,352,1,1947,3324.0,1947.0,3324.0,20191215,2019-12-15,2019-07-21,33346,550.9059016
24035,02204001101266011019151,2040,2,11,1,110,1266,110,1915,1101266,1101915,649.0,6,15670,1092,7,1398,939,673,2019,15670,1092,1398,939,673,2019,1927,134,10,55,4,02204001101500,20190731,2019340,03,6,1,E,163682,102278,329,1,26690,27339.0,26690.0,27339.0,20191208,2019-12-08,2019-07-21,33952,278.4219646
24088,02097801503115018000001,0978,2,11,1,150,3115,180,0,1503115,1800000,4545.0,7,3754,356,9,456,312,223,2019,3754,356,456,312,223,2019,3232,307,13,55,7,02097801700000,20191029,2019331,05,24,2,B,47817,102278,224,1,33067,37612.0,33067.0,37612.0,20191201,2019-12-01,2019-07-21,33265,1829.3144929999999
24094,02H49900100000002021125,H499,2,11,5,10,0,20,2112,100000,202112,13094.0,1,4301,215,5,275,130,100,2019,4301,215,275,130,100,2019,10666,533,11,55,3,02H49900100001,20190723,2019232,05,24,3,B,115248,102278,12956,1,0,13094.0,0.0,13094.0,20190825,2019-08-25,2019-07-21,33426,5223.534496
24158,02100600400000006000001,1006,2,11,1,40,0,60,0,400000,600000,2509.0,1,3731,261,7,334,309,202,2019,3731,261,334,309,202,2019,1772,124,11,55,4,02100600402000,20190904,2019257,05,24,3,B,47880,102278,241,1,0,2509.0,9670.0,12179.0,20190915,2019-09-15,2019-07-21,32953,999.0562745999999
24213,02400400100000003000001,4004,2,11,1,10,0,30,0,100000,300000,2400.0,1,5677,284,5,364,180,138,2019,5677,284,364,180,138,2019,2583,129,11,55,3,02400400100528,20190912,2019264,05,24,3,B,48632,102278,582,1,0,2400.0,0.0,2400.0,20190922,2019-09-22,2019-07-21,31326,964.2093729000001
24287,02307401100000011020071,3074,2,11,1,110,0,110,2007,1100000,1102007,2007.0,5,5467,164,3,210,53,48,2019,5467,164,210,53,48,2019,2077,62,11,55,2,02307401101395,20190828,2019250,05,24,3,B,114441,102278,525,1,23990,25997.0,23990.0,25997.0,20190908,2019-09-08,2019-07-21,31372,804.7931884
24301,02304801500820016000001,3048,2,11,1,150,820,160,0,1500820,1600000,2419.0,4,3424,103,3,132,62,48,2019,3424,103,132,62,48,2019,1568,47,11,55,2,02304801502935,20190827,2019259,05,24,3,B,48420,102278,487,1,20275,22694.0,22686.0,25105.0,20190922,2019-09-22,2019-07-21,31581,969.2164971000001
24310,02H13200100000001027455,H132,2,11,5,10,0,10,2745,100000,102745,2745.0,1,3403,170,5,218,105,80,2019,3403,170,218,105,80,2019,1770,88,11,55,3,02H13200100001,20190905,2019344,05,24,3,B,107645,102278,12818,1,0,2745.0,0.0,2745.0,20191215,2019-12-15,2019-07-21,31591,958.9306234
24349,02H04600100000003200005,H046,2,11,5,10,0,32,0,100000,320000,3590.0,1,7704,492,6,630,120,119,2019,7704,492,630,120,119,2019,5239,335,10,55,3,02H04600200001,20191007,2019357,03,6,1,B,2640,102278,11389,1,0,3590.0,0.0,3590.0,20191229,2019-12-29,2019-07-21,31602,1485.497167
24391,02204900100000003000001,2049,2,11,1,10,0,30,0,100000,300000,6076.0,1,2101,126,6,161,36,34,2019,2101,126,161,36,34,2019,2418,145,11,60,3,02204900200760,20190814,2019256,05,24,3,B,48144,102278,345,1,0,6076.0,0.0,6076.0,20190915,2019-09-15,2019-07-21,31401,2419.916131
24422,02103200100000003000001,1032,2,11,1,10,0,30,0,100000,300000,7854.0,1,1144,11,1,14,3,3,2019,1144,11,14,3,3,2019,1702,16,11,55,1,02103200200355,20191105,2019320,05,24,3,B,167521,102278,278,1,0,7854.0,0.0,7854.0,20191117,2019-11-17,2019-07-21,32148,3139.311332
24447,02404100100000003011261,4041,2,11,1,10,0,30,1126,100000,301126,5276.0,1,346,17,5,22,14,10,2019,346,17,22,14,10,2019,346,17,11,55,3,02404100101896,20190912,2019264,05,24,3,B,48749,102278,625,1,0,5276.0,0.0,5276.0,20190922,2019-09-22,2019-11-05,32696,2018.848049
24524,02H09900100000002000005,H099,2,11,5,10,0,20,0,100000,200000,9926.0,1,4050,243,6,311,344,220,2019,4050,243,311,344,220,2019,7614,457,11,70,3,02H09900100001,20190904,2019344,05,24,3,B,2711,102278,12800,1,0,9926.0,0.0,9926.0,20191215,2019-12-15,2019-07-21,31832,3957.7319020000004
24550,02406300100000001030751,4063,2,11,1,10,0,10,3075,100000,103075,3075.0,1,3375,101,3,129,36,32,2019,3375,101,129,36,32,2019,1964,59,11,55,2,02406300101250,20191023,2019306,05,24,3,B,48793,102278,652,1,0,3075.0,0.0,3075.0,20191105,2019-11-05,2019-07-21,32336,1220.746768
24647,02H54400100000001042245,H544,2,11,5,10,0,10,4224,100000,104224,4224.0,1,6333,127,2,163,78,60,2019,6333,127,163,78,60,2019,5066,102,11,55,1,02H54400100001,20190710,2019210,05,24,3,B,3002,102278,12968,1,0,4224.0,0.0,4224.0,20190811,2019-08-11,2019-07-21,32720,1738.298252
24667,02005100900000010013351,0051,2,11,1,90,0,100,1335,900000,1001335,3485.0,5,13588,1519,11,1944,1122,830,2019,13588,1519,1944,1122,830,2019,8968,1003,8,60,11,02005100901742,20190916,2019345,03,24,2,N,47392,102278,161,1,24609,28094.0,24609.0,28094.0,20191215,2019-12-15,2019-07-21,32498,1399.205362
24675,02H49500100000001038545,H495,2,11,5,10,0,10,3854,100000,103854,3854.0,1,4007,280,7,358,374,241,2019,4007,280,358,374,241,2019,2925,204,11,60,4,02H49500100001,20190708,2019210,05,24,3,B,108195,102278,12954,1,0,3854.0,0.0,3854.0,20190811,2019-08-11,2019-07-21,32686,1498.019611
24678,02006002300000023022371,0060,2,11,1,230,0,230,2237,2300000,2302237,2237.0,12,8410,486,6,622,298,225,2019,8410,486,622,298,225,2019,3566,206,8,51,5,02006002201668,20190925,2019324,03,24,2,N,47461,102278,168,1,47349,49586.0,47349.0,49586.0,20191124,2019-11-24,2019-11-05,32706,889.0820516000001
24728,02H20900400000005024285,H209,2,11,5,40,0,50,2428,400000,502428,3642.0,2,5227,261,5,334,163,125,2019,5227,261,334,163,125,2019,3607,180,11,55,3,02H20900500001,20190814,2019261,05,24,3,B,164005,102278,61974,1,1108,4750.0,3695.0,7337.0,20190922,2019-09-22,2019-07-21,32318,1465.039644
24746,02036600120000003200001,0366,2,11,1,12,0,32,0,120000,320000,4186.0,1,12032,1330,11,1702,1234,851,2019,12032,1330,1702,1234,851,2019,9541,1055,8,58,10,02036600122100,20191106,2019345,03,24,2,E,47644,102278,193,1,0,4186.0,0.0,4186.0,20191215,2019-12-15,2019-07-21,32578,1690.052172
24811,02303900100000003000001,3039,2,11,1,10,0,30,0,100000,300000,4367.0,1,1114,45,4,58,75,51,2019,1114,45,58,75,51,2019,921,37,11,55,2,02303900200471,20190827,2019259,05,24,3,B,48397,102278,473,1,0,4367.0,0.0,4367.0,20190922,2019-09-22,2019-07-21,31518,1743.8200140000001
24860,02H36900200000007205805,H369,2,11,5,20,0,72,580,200000,720580,14623.0,2,4335,86,2,110,27,25,2019,4335,86,110,27,25,2019,12008,238,10,59,0,02H36900500001,20190912,2019277,05,24,2,B,2944,102278,12929,1,844,15467.0,844.0,15467.0,20191006,2019-10-06,2019-11-05,31730,5880.8408850000005
24897,02004803800000040000001,0048,2,11,1,380,0,400,0,3800000,4000000,1675.0,17,8677,1054,12,1349,603,460,2019,8677,1054,1349,603,460,2019,2751,334,7,60,12,02004803500150,20191008,2019317,03,24,2,N,47355,102278,155,1,95443,97118.0,95443.0,97118.0,20191117,2019-11-17,2019-07-21,31785,665.7878167
24936,02H58000100000001051215,H580,2,11,5,10,0,10,5121,100000,105121,5121.0,1,4485,135,3,173,97,73,2019,4485,135,173,97,73,2019,4350,131,11,55,2,02H58000100001,20190801,2019222,05,24,3,B,3024,102278,12983,1,0,5121.0,0.0,5121.0,20190814,2019-08-14,2019-07-21,31156,2068.932225
24999,02404300700000008000001,4043,2,11,1,70,0,80,0,700000,800000,2156.0,1,1757,53,3,68,19,17,2019,1757,53,68,19,17,2019,717,22,11,75,2,02404300701320,20190905,2019317,05,24,3,B,48755,102278,629,1,0,2156.0,12023.0,14179.0,20191117,2019-11-17,2019-07-21,28175,863.3305336000001
25098,02001905011300051126701,0019,2,11,1,501,1300,511,2670,5011300,5112670,4145.0,2,6445,189,3,242,54,51,2019,6445,189,242,54,51,2019,5059,148,11,55,1,02001905110120,20190805,2019331,05,6,1,S,130371,102278,74977,2,1300,5445.0,56629.0,60774.0,20191201,2019-12-01,2019-11-05,27951,1674.264978
25214,02402200100000001004501,4022,2,11,1,10,0,10,450,100000,100450,450.0,1,3918,118,3,151,63,50,2019,3918,118,151,63,50,2019,333,10,11,55,2,02402200100100,20190904,2019257,05,24,3,B,48700,102278,605,1,0,450.0,0.0,450.0,20190915,2019-09-15,2019-07-21,29191,179.9693921
25277,02211000300885004000001,2110,2,11,1,30,885,40,0,300885,400000,1935.0,3,5112,256,5,328,161,123,2019,5112,256,328,161,123,2019,1871,94,11,55,3,02211000301853,20191113,2020021,05,24,3,E,48267,102278,407,1,6500,8435.0,6500.0,8435.0,20200126,2020-01-26,2019-07-21,28346,777.1815186000001
25448,02014801300000013022001,0148,2,11,1,130,0,130,2200,1300000,1302200,2200.0,7,9169,1049,11,1343,343,306,2019,9169,1049,1343,343,306,2019,3823,437,8,51,11,02014801300420,20191112,2019345,03,24,2,N,47602,102278,186,1,23653,25853.0,23653.0,25853.0,20191215,2019-12-15,2019-07-21,28402,877.4235859999999
25451,02006001100000015000001,0060,2,11,1,110,0,150,0,1100000,1500000,7935.0,7,17670,1764,10,2258,1752,1209,2019,17670,1764,2258,1752,1209,2019,26558,2651,8,54,6,02006001401351,20190925,2019345,03,24,2,B,183400,102278,168,1,22165,30100.0,22165.0,30100.0,20191215,2019-12-15,2019-07-21,28669,3175.5221920000004
25701,02103200300000004000001,1032,2,11,1,30,0,40,0,300000,400000,911.0,2,572,6,1,7,2,2,2019,572,6,7,2,2,2019,99,1,11,55,1,02103200200355,20191105,2019320,05,24,3,E,0,102278,278,1,7854,8765.0,7854.0,8765.0,20191117,2019-11-17,2019-07-21,52976,368.9770564
25908,02304100400000005011601,3041,2,11,1,40,0,50,1160,400000,501160,3802.0,2,3277,98,3,125,71,53,2019,3277,98,125,71,53,2019,2359,71,11,80,2,02304100400528,20190828,2019259,05,24,3,B,48401,102278,474,1,8720,12522.0,8720.0,12522.0,20190922,2019-09-22,2019-07-21,37402,1520.626828
25945,02100601200000013035701,1006,2,11,1,120,0,130,3570,1200000,1303570,7568.0,6,2014,159,8,204,44,42,2019,2014,159,204,44,42,2019,2886,228,12,67,7,02100601203250,20190821,2019256,05,24,2,B,128741,102278,241,1,20309,27877.0,29979.0,37547.0,20190915,2019-09-15,2019-07-21,37254,3022.573124
25974,02000803311842034114801,0008,2,11,1,331,1842,341,1480,3311842,3411480,2253.0,9,14415,1125,8,1440,648,502,2019,14415,1125,1440,648,502,2019,6155,480,8,60,5,02000803312340,20191104,2019345,03,24,2,S,144021,102278,81038,2,37557,39810.0,62475.0,64728.0,20191222,2019-12-22,2019-12-22,37083,910.1717287
26005,02203700600000008000001,2037,2,11,1,60,0,80,0,600000,800000,4681.0,3,3546,233,7,298,193,140,2019,3546,233,298,193,140,2019,3145,207,9,59,4,02203700700211,20190806,2019242,03,24,2,N,48084,102278,325,1,8001,12682.0,11545.0,16226.0,20190901,2019-09-01,2019-07-21,38183,1878.569589
26028,02014800710000010100001,0148,2,11,1,71,0,101,0,710000,1010000,5622.0,1,8011,724,9,927,303,253,2019,8011,724,927,303,253,2019,8532,771,8,52,8,02014800712000,20190813,2019259,03,24,2,S,47596,102278,187,2,0,5622.0,0.0,5622.0,20190922,2019-09-22,2019-07-21,37261,2244.677778
26052,02012100810000008112851,0121,2,11,1,81,0,81,1285,810000,811285,1285.0,1,10070,493,5,631,203,171,2019,10070,493,631,203,171,2019,2447,120,8,53,5,02012100510600,20190910,2019280,05,24,2,S,188262,102278,181,2,0,1285.0,5995.0,7280.0,20200105,2020-01-05,2019-07-21,37852,517.6766365
26088,02065100200000002065475,0651,2,11,5,20,0,20,6547,200000,206547,6547.0,2,637,25,4,32,23,16,2019,637,25,32,23,16,2019,790,31,11,55,2,02065100200001,20190724,2019232,09,24,3,B,1090,102278,13055,1,4065,10612.0,4065.0,10612.0,20190825,2019-08-25,2019-07-21,37464,2609.416648
26128,02203700800000009008601,2037,2,11,1,80,0,90,860,800000,900860,3197.0,4,3197,164,5,210,95,73,2019,3197,164,210,95,73,2019,1934,99,9,60,3,02203700801750,20190806,2019242,03,24,2,N,48086,102278,325,1,12682,15879.0,16226.0,19423.0,20190901,2019-09-01,2019-07-21,37473,1271.523289
26139,02005102211049027101401,0051,2,11,1,221,1049,271,140,2211049,2710140,10923.0,10,12899,953,7,1220,1064,739,2019,12899,953,1220,1064,739,2019,26688,1972,7,51,6,02005102311283,20190917,2019324,03,24,2,S,120130,102278,163,2,55582,66505.0,55582.0,66505.0,20191124,2019-11-24,2019-07-21,38188,4383.043371
26142,02005104500000047000001,0051,2,11,1,450,0,470,0,4500000,4700000,4152.0,1,18896,720,4,922,705,498,2019,18896,720,922,705,498,2019,14852,566,9,64,3,02005104600000,20191003,2019324,03,24,2,B,159706,102278,71105,1,0,4152.0,108813.0,112965.0,20191124,2019-11-24,2019-07-21,38192,1674.766153
26147,02H89800200000003008975,H898,2,11,5,20,0,30,897,200000,300897,2850.0,1,1045,52,5,67,36,27,2019,1045,52,67,36,27,2019,564,28,11,55,3,02H89800200001,20191016,2020023,05,24,3,B,186631,102278,61989,1,0,2850.0,2903.0,5753.0,20200126,2020-01-26,2019-07-21,38060,1140.873624
26183,02008H00100000001003165,008H,2,11,5,10,0,10,316,100000,100316,316.0,1,6030,302,5,387,186,143,2019,6030,302,387,186,143,2019,362,18,11,55,3,02008H00100001,20191017,2019344,05,24,3,B,112422,102278,15263,1,0,316.0,0.0,316.0,20191215,2019-12-15,2019-07-21,38368,131.1124405
26207,02091001600000021000001,0910,2,11,1,160,0,210,0,1600000,2100000,9793.0,7,9028,113,1,145,127,88,2019,9028,113,145,127,88,2019,16747,210,10,55,0,02091001800430,20190910,2019345,05,24,2,B,47789,102278,220,1,37413,47206.0,37413.0,47206.0,20191215,2019-12-15,2019-07-21,37866,3939.1212880000003
26224,02305000100000002028211,3050,2,11,1,10,0,20,2821,100000,202821,6573.0,1,87,3,4,4,2,1,2019,87,3,4,2,1,2019,108,4,11,55,2,02305000201000,20191017,2019340,05,24,3,B,48437,102278,491,1,0,6573.0,0.0,6573.0,20191208,2019-12-08,2019-07-21,37444,2630.310854
26287,02H14100100000001093985,H141,2,11,5,10,0,10,9398,100000,109398,9398.0,1,6134,429,7,549,578,371,2019,6134,429,549,578,371,2019,10919,764,11,60,4,02H14100100001,20190925,2019278,05,24,3,B,107646,102278,12821,1,0,9398.0,0.0,9398.0,20191006,2019-10-06,2019-07-21,37893,3798.086601
26296,02H07300100000003000005,H073,2,11,5,10,0,30,0,100000,300000,3536.0,1,4869,243,5,311,149,114,2019,4869,243,311,149,114,2019,3262,163,11,55,3,02H07300200001,20190926,2019344,05,24,3,B,2683,102278,12786,1,0,3536.0,0.0,3536.0,20191215,2019-12-15,2019-07-21,37114,1397.925587
